province,region_type,region_name,mobility_type,date,trend
Newfoundland and Labrador,,,walking,6/2/2020,108.57
Newfoundland and Labrador,,,walking,6/3/2020,141.96
Newfoundland and Labrador,,,walking,6/4/2020,129.45
Newfoundland and Labrador,,,walking,6/5/2020,170.26
Newfoundland and Labrador,,,walking,6/6/2020,175.55
Newfoundland and Labrador,,,walking,6/7/2020,101.64
Newfoundland and Labrador,,,walking,6/8/2020,143.31
Newfoundland and Labrador,,,walking,6/9/2020,150.91
Newfoundland and Labrador,,,walking,6/10/2020,166.03
Newfoundland and Labrador,,,walking,6/11/2020,153.9
Newfoundland and Labrador,,,walking,6/12/2020,167.76
Newfoundland and Labrador,,,walking,6/13/2020,170.74
Newfoundland and Labrador,,,walking,6/14/2020,95.09
Newfoundland and Labrador,,,walking,6/15/2020,151.2
Newfoundland and Labrador,,,walking,6/16/2020,182.39
Newfoundland and Labrador,,,walking,6/17/2020,173.44
Newfoundland and Labrador,,,walking,6/18/2020,155.53
Newfoundland and Labrador,,,walking,6/19/2020,173.15
Newfoundland and Labrador,,,walking,6/20/2020,144.95
Newfoundland and Labrador,,,walking,6/21/2020,112.7
Newfoundland and Labrador,,,walking,6/22/2020,191.24
Newfoundland and Labrador,,,walking,6/23/2020,200.48
Newfoundland and Labrador,,,walking,6/24/2020,187.78
Newfoundland and Labrador,,,walking,6/25/2020,194.8
Newfoundland and Labrador,,,walking,6/26/2020,221.56
Newfoundland and Labrador,,,walking,6/27/2020,179.98
Newfoundland and Labrador,,,walking,6/28/2020,145.52
Newfoundland and Labrador,,,walking,6/29/2020,170.36
Newfoundland and Labrador,,,walking,6/30/2020,232.72
Newfoundland and Labrador,,,walking,7/1/2020,216.55
Newfoundland and Labrador,,,walking,7/2/2020,171.13
Newfoundland and Labrador,,,walking,7/3/2020,266.51
Newfoundland and Labrador,,,walking,7/4/2020,213.57
Newfoundland and Labrador,,,walking,7/5/2020,146.01
Newfoundland and Labrador,,,walking,7/6/2020,183.25
Newfoundland and Labrador,,,walking,7/7/2020,212.22
Newfoundland and Labrador,,,walking,7/8/2020,209.14
Newfoundland and Labrador,,,walking,7/9/2020,211.16
Newfoundland and Labrador,,,walking,7/10/2020,219.54
Newfoundland and Labrador,,,walking,7/11/2020,220.21
Newfoundland and Labrador,,,walking,7/12/2020,164.77
Newfoundland and Labrador,,,walking,7/13/2020,209.62
Newfoundland and Labrador,,,walking,7/14/2020,181.52
Newfoundland and Labrador,,,walking,7/15/2020,172.86
Newfoundland and Labrador,,,walking,7/16/2020,181.52
Newfoundland and Labrador,,,walking,7/17/2020,219.73
Newfoundland and Labrador,,,walking,7/18/2020,213.19
Newfoundland and Labrador,,,walking,7/19/2020,176.71
Newfoundland and Labrador,,,walking,7/20/2020,216.27
Newfoundland and Labrador,,,walking,7/21/2020,223.68
Newfoundland and Labrador,,,walking,7/22/2020,226.85
Newfoundland and Labrador,,,walking,7/23/2020,201.73
Newfoundland and Labrador,,,walking,7/24/2020,199.71
Newfoundland and Labrador,,,walking,7/25/2020,225.12
Newfoundland and Labrador,,,walking,7/26/2020,136.67
Newfoundland and Labrador,,,walking,7/27/2020,201.73
Newfoundland and Labrador,,,walking,7/28/2020,208.08
Newfoundland and Labrador,,,walking,7/29/2020,208.47
Newfoundland and Labrador,,,walking,7/30/2020,183.64
Newfoundland and Labrador,,,walking,7/31/2020,236.77
Newfoundland and Labrador,,,walking,8/1/2020,219.73
Newfoundland and Labrador,,,walking,8/2/2020,186.14
Newfoundland and Labrador,,,walking,8/3/2020,200.19
Newfoundland and Labrador,,,walking,8/4/2020,206.74
Newfoundland and Labrador,,,walking,8/5/2020,239.08
Newfoundland and Labrador,,,walking,8/6/2020,239.36
Newfoundland and Labrador,,,walking,8/7/2020,253.13
Newfoundland and Labrador,,,walking,8/8/2020,216.84
Newfoundland and Labrador,,,walking,8/9/2020,173.05
Newfoundland and Labrador,,,walking,8/10/2020,228.78
Newfoundland and Labrador,,,walking,8/11/2020,221.56
Newfoundland and Labrador,,,walking,8/12/2020,259
Newfoundland and Labrador,,,walking,8/13/2020,227.33
Newfoundland and Labrador,,,walking,8/14/2020,286.24
Newfoundland and Labrador,,,walking,8/15/2020,253.8
Newfoundland and Labrador,,,walking,8/16/2020,202.12
Newfoundland and Labrador,,,walking,8/17/2020,227.91
Newfoundland and Labrador,,,walking,8/18/2020,213.09
Newfoundland and Labrador,,,walking,8/19/2020,229.45
Newfoundland and Labrador,,,walking,8/20/2020,226.66
Newfoundland and Labrador,,,walking,8/21/2020,266.6
Newfoundland and Labrador,,,walking,8/22/2020,266.22
Newfoundland and Labrador,,,walking,8/23/2020,192.88
Newfoundland and Labrador,,,walking,8/24/2020,197.59
Newfoundland and Labrador,,,walking,8/25/2020,216.07
Newfoundland and Labrador,,,walking,8/26/2020,185.85
Newfoundland and Labrador,,,walking,8/27/2020,228.01
Newfoundland and Labrador,,,walking,8/28/2020,244.18
Newfoundland and Labrador,,,walking,8/29/2020,245.91
Newfoundland and Labrador,,,walking,8/30/2020,125.31
Newfoundland and Labrador,,,walking,8/31/2020,225.12
Newfoundland and Labrador,,,walking,9/1/2020,234.94
Newfoundland and Labrador,,,walking,9/2/2020,224.64
Newfoundland and Labrador,,,walking,9/3/2020,238.31
Newfoundland and Labrador,,,walking,9/4/2020,293.07
Newfoundland and Labrador,,,walking,9/5/2020,225.6
Newfoundland and Labrador,,,walking,9/6/2020,182.68
Newfoundland and Labrador,,,walking,9/7/2020,167.56
Newfoundland and Labrador,,,walking,9/8/2020,210.39
Newfoundland and Labrador,,,walking,9/9/2020,215.21
Newfoundland and Labrador,,,walking,9/10/2020,205.77
Newfoundland and Labrador,,,walking,9/11/2020,223.48
Newfoundland and Labrador,,,walking,9/12/2020,237.34
Newfoundland and Labrador,,,walking,9/13/2020,165.45
Newfoundland and Labrador,,,walking,9/14/2020,172.09
Newfoundland and Labrador,,,walking,9/15/2020,205.1
Newfoundland and Labrador,,,walking,9/16/2020,219.63
Newfoundland and Labrador,,,walking,9/17/2020,207.22
Newfoundland and Labrador,,,walking,9/18/2020,226.85
Newfoundland and Labrador,,,walking,9/19/2020,192.78
Newfoundland and Labrador,,,walking,9/20/2020,143.12
Newfoundland and Labrador,,,walking,9/21/2020,192.2
Newfoundland and Labrador,,,walking,9/22/2020,198.94
Newfoundland and Labrador,,,walking,9/23/2020,171.41
Newfoundland and Labrador,,,walking,9/24/2020,219.63
Newfoundland and Labrador,,,walking,9/25/2020,242.35
Newfoundland and Labrador,,,walking,9/26/2020,223.39
Newfoundland and Labrador,,,walking,9/27/2020,170.16
Newfoundland and Labrador,,,walking,9/28/2020,171.22
Newfoundland and Labrador,,,walking,9/29/2020,170.93
Newfoundland and Labrador,,,walking,9/30/2020,187.87
Newfoundland and Labrador,,,walking,10/1/2020,181.14
Newfoundland and Labrador,,,walking,10/2/2020,198.08
Newfoundland and Labrador,,,walking,10/3/2020,198.36
Newfoundland and Labrador,,,walking,10/4/2020,141.87
Newfoundland and Labrador,,,walking,10/5/2020,166.12
Newfoundland and Labrador,,,walking,10/6/2020,169.68
Newfoundland and Labrador,,,walking,10/7/2020,147.74
Newfoundland and Labrador,,,walking,10/8/2020,156.3
Newfoundland and Labrador,,,walking,10/9/2020,201.15
Newfoundland and Labrador,,,walking,10/10/2020,187.78
Newfoundland and Labrador,,,walking,10/11/2020,120.89
Newfoundland and Labrador,,,walking,10/12/2020,121.27
Newfoundland and Labrador,,,walking,10/13/2020,182
Newfoundland and Labrador,,,walking,10/14/2020,172.47
Newfoundland and Labrador,,,walking,10/15/2020,152.45
Newfoundland and Labrador,,,walking,10/16/2020,230.03
Newfoundland and Labrador,,,walking,10/17/2020,187.97
Newfoundland and Labrador,,,walking,10/18/2020,143.31
Newfoundland and Labrador,,,walking,10/19/2020,168.14
Newfoundland and Labrador,,,walking,10/20/2020,197.98
Newfoundland and Labrador,,,walking,10/21/2020,171.22
Newfoundland and Labrador,,,walking,10/22/2020,178.54
Newfoundland and Labrador,,,walking,10/23/2020,211.36
Newfoundland and Labrador,,,walking,10/24/2020,195.48
Newfoundland and Labrador,,,walking,10/25/2020,135.9
Newfoundland and Labrador,,,walking,10/26/2020,160.44
Newfoundland and Labrador,,,walking,10/27/2020,142.25
Newfoundland and Labrador,,,walking,10/28/2020,172.76
Newfoundland and Labrador,,,walking,10/29/2020,160.25
Newfoundland and Labrador,,,walking,10/30/2020,206.26
Newfoundland and Labrador,,,walking,10/31/2020,203.37
Newfoundland and Labrador,,,walking,11/1/2020,120.79
Newfoundland and Labrador,,,walking,11/2/2020,122.04
Newfoundland and Labrador,,,walking,11/3/2020,139.56
Newfoundland and Labrador,,,walking,11/4/2020,131.76
Newfoundland and Labrador,,,walking,11/5/2020,149.95
Newfoundland and Labrador,,,walking,11/6/2020,173.24
Newfoundland and Labrador,,,walking,11/7/2020,166.51
Newfoundland and Labrador,,,walking,11/8/2020,120.69
Newfoundland and Labrador,,,walking,11/9/2020,134.07
Newfoundland and Labrador,,,walking,11/10/2020,162.66
Newfoundland and Labrador,,,walking,11/11/2020,143.89
Newfoundland and Labrador,,,walking,11/12/2020,158.42
Newfoundland and Labrador,,,walking,11/13/2020,181.62
Newfoundland and Labrador,,,walking,11/14/2020,159
Newfoundland and Labrador,,,walking,11/15/2020,110.88
Newfoundland and Labrador,,,walking,11/16/2020,149.47
Newfoundland and Labrador,,,walking,11/17/2020,160.54
Newfoundland and Labrador,,,walking,11/18/2020,159.38
Newfoundland and Labrador,,,walking,11/19/2020,160.83
Newfoundland and Labrador,,,walking,11/20/2020,182.19
Newfoundland and Labrador,,,walking,11/21/2020,174.3
Newfoundland and Labrador,,,walking,11/22/2020,115.98
Newfoundland and Labrador,,,walking,11/23/2020,150.43
Newfoundland and Labrador,,,walking,11/24/2020,118.19
Newfoundland and Labrador,,,walking,11/25/2020,172.09
Newfoundland and Labrador,,,walking,11/26/2020,160.54
Newfoundland and Labrador,,,walking,11/27/2020,200.96
Newfoundland and Labrador,,,walking,11/28/2020,179.31
Newfoundland and Labrador,,,walking,11/29/2020,121.66
Newfoundland and Labrador,,,walking,11/30/2020,165.83
Newfoundland and Labrador,,,walking,12/1/2020,170.07
Newfoundland and Labrador,,,walking,12/2/2020,166.12
Newfoundland and Labrador,,,walking,12/3/2020,158.04
Newfoundland and Labrador,,,walking,12/4/2020,186.43
Newfoundland and Labrador,,,walking,12/5/2020,167.95
Newfoundland and Labrador,,,walking,12/6/2020,111.36
Newfoundland and Labrador,,,walking,12/7/2020,158.33
Newfoundland and Labrador,,,walking,12/8/2020,158.33
Newfoundland and Labrador,,,walking,12/9/2020,149.47
Newfoundland and Labrador,,,walking,12/10/2020,158.13
Newfoundland and Labrador,,,walking,12/11/2020,178.25
Newfoundland and Labrador,,,walking,12/12/2020,165.16
Newfoundland and Labrador,,,walking,12/13/2020,98.46
Newfoundland and Labrador,,,walking,12/14/2020,150.05
Newfoundland and Labrador,,,walking,12/15/2020,146.1
Newfoundland and Labrador,,,walking,12/16/2020,161.5
Newfoundland and Labrador,,,walking,12/17/2020,198.75
Newfoundland and Labrador,,,walking,12/18/2020,193.46
Newfoundland and Labrador,,,walking,12/19/2020,179.6
Newfoundland and Labrador,,,walking,12/20/2020,166.31
Newfoundland and Labrador,,,walking,12/21/2020,179.88
Newfoundland and Labrador,,,walking,12/22/2020,161.41
Newfoundland and Labrador,,,walking,12/23/2020,191.92
Newfoundland and Labrador,,,walking,12/24/2020,114.73
Newfoundland and Labrador,,,walking,12/25/2020,52.55
Newfoundland and Labrador,,,walking,12/26/2020,89.41
Newfoundland and Labrador,,,walking,12/27/2020,97.98
Newfoundland and Labrador,,,walking,12/28/2020,118.86
Newfoundland and Labrador,,,walking,12/29/2020,140.52
Newfoundland and Labrador,,,walking,12/30/2020,142.83
Newfoundland and Labrador,,,walking,12/31/2020,160.92
Newfoundland and Labrador,,,walking,1/1/2021,79.31
Newfoundland and Labrador,,,walking,1/2/2021,125.89
Newfoundland and Labrador,,,walking,1/3/2021,82.19
Newfoundland and Labrador,,,walking,1/4/2021,121.46
Newfoundland and Labrador,,,walking,1/5/2021,136.09
Newfoundland and Labrador,,,walking,1/6/2021,127.05
Newfoundland and Labrador,,,walking,1/7/2021,131.28
Newfoundland and Labrador,,,walking,1/8/2021,167.08
Newfoundland and Labrador,,,walking,1/9/2021,155.63
Newfoundland and Labrador,,,walking,1/10/2021,98.56
Newfoundland and Labrador,,,walking,1/11/2021,120.6
Newfoundland and Labrador,,,walking,1/12/2021,138.59
Newfoundland and Labrador,,,walking,1/13/2021,158.61
Newfoundland and Labrador,,,walking,1/14/2021,149.09
Newfoundland and Labrador,,,walking,1/15/2021,147.83
Newfoundland and Labrador,,,walking,1/16/2021,146.58
Newfoundland and Labrador,,,walking,1/17/2021,109.72
Newfoundland and Labrador,,,walking,1/18/2021,135.13
Newfoundland and Labrador,,,walking,1/19/2021,148.41
Newfoundland and Labrador,,,walking,1/20/2021,141.19
Newfoundland and Labrador,,,walking,1/21/2021,98.75
Newfoundland and Labrador,,,walking,1/22/2021,128.49
Newfoundland and Labrador,,,walking,1/23/2021,159.48
Newfoundland and Labrador,,,walking,1/24/2021,105.49
Newfoundland and Labrador,,,walking,1/25/2021,125.89
Newfoundland and Labrador,,,walking,1/26/2021,143.6
Newfoundland and Labrador,,,walking,1/27/2021,145.81
Newfoundland and Labrador,,,walking,1/28/2021,137.73
Newfoundland and Labrador,,,walking,1/29/2021,176.8
Newfoundland and Labrador,,,walking,1/30/2021,150.91
Newfoundland and Labrador,,,walking,1/31/2021,124.25
Newfoundland and Labrador,,,walking,2/1/2021,120.69
Newfoundland and Labrador,,,walking,2/2/2021,127.82
Newfoundland and Labrador,,,walking,2/3/2021,101.06
Newfoundland and Labrador,,,walking,2/4/2021,155.05
Newfoundland and Labrador,,,walking,2/5/2021,190.57
Newfoundland and Labrador,,,walking,2/6/2021,151.49
Newfoundland and Labrador,,,walking,2/7/2021,103.37
Newfoundland and Labrador,,,walking,2/8/2021,65.83
Newfoundland and Labrador,,,walking,2/9/2021,116.36
Newfoundland and Labrador,,,walking,2/10/2021,114.05
Newfoundland and Labrador,,,walking,2/11/2021,74.69
Newfoundland and Labrador,,,walking,2/12/2021,104.23
Newfoundland and Labrador,,,walking,2/13/2021,103.85
Newfoundland and Labrador,,,walking,2/14/2021,97.79
Newfoundland and Labrador,,,walking,2/15/2021,85.66
Newfoundland and Labrador,,,walking,2/16/2021,89.41
Newfoundland and Labrador,,,walking,2/17/2021,98.65
Newfoundland and Labrador,,,walking,2/18/2021,103.37
Newfoundland and Labrador,,,walking,2/19/2021,105.49
Newfoundland and Labrador,,,walking,2/20/2021,102.5
Newfoundland and Labrador,,,walking,2/21/2021,82.87
Newfoundland and Labrador,,,walking,2/22/2021,92.78
Newfoundland and Labrador,,,walking,2/23/2021,99.71
Newfoundland and Labrador,,,walking,2/24/2021,108.18
Newfoundland and Labrador,,,walking,2/25/2021,100.77
Newfoundland and Labrador,,,walking,2/26/2021,116.55
Northwest Territories,,,driving,1/13/2020,100
Northwest Territories,,,driving,1/14/2020,107.21
Northwest Territories,,,driving,1/15/2020,61.3
Northwest Territories,,,driving,1/16/2020,56.76
Northwest Territories,,,driving,1/17/2020,67.62
Northwest Territories,,,driving,1/18/2020,77.39
Northwest Territories,,,driving,1/19/2020,64.96
Northwest Territories,,,driving,1/20/2020,75.22
Northwest Territories,,,driving,1/21/2020,60.51
Northwest Territories,,,driving,1/22/2020,58.64
Northwest Territories,,,driving,1/23/2020,67.13
Northwest Territories,,,driving,1/24/2020,82.63
Northwest Territories,,,driving,1/25/2020,69.69
Northwest Territories,,,driving,1/26/2020,65.75
Northwest Territories,,,driving,1/27/2020,61.7
Northwest Territories,,,driving,1/28/2020,66.14
Northwest Territories,,,driving,1/29/2020,69
Northwest Territories,,,driving,1/30/2020,62.39
Northwest Territories,,,driving,1/31/2020,71.17
Northwest Territories,,,driving,2/1/2020,80.55
Northwest Territories,,,driving,2/2/2020,78.48
Northwest Territories,,,driving,2/3/2020,62.19
Northwest Territories,,,driving,2/4/2020,72.36
Northwest Territories,,,driving,2/5/2020,69.5
Northwest Territories,,,driving,2/6/2020,79.17
Northwest Territories,,,driving,2/7/2020,79.57
Northwest Territories,,,driving,2/8/2020,83.12
Northwest Territories,,,driving,2/9/2020,71.08
Northwest Territories,,,driving,2/10/2020,64.96
Northwest Territories,,,driving,2/11/2020,65.55
Northwest Territories,,,driving,2/12/2020,69.79
Northwest Territories,,,driving,2/13/2020,65.94
Northwest Territories,,,driving,2/14/2020,81.64
Northwest Territories,,,driving,2/15/2020,80.16
Northwest Territories,,,driving,2/16/2020,75.32
Northwest Territories,,,driving,2/17/2020,76.31
Northwest Territories,,,driving,2/18/2020,68.9
Northwest Territories,,,driving,2/19/2020,66.83
Northwest Territories,,,driving,2/20/2020,79.76
Northwest Territories,,,driving,2/21/2020,80.36
Northwest Territories,,,driving,2/22/2020,89.54
Northwest Territories,,,driving,2/23/2020,73.74
Northwest Territories,,,driving,2/24/2020,73.15
Northwest Territories,,,driving,2/25/2020,75.91
Northwest Territories,,,driving,2/26/2020,89.73
Northwest Territories,,,driving,2/27/2020,75.52
Northwest Territories,,,driving,2/28/2020,76.31
Northwest Territories,,,driving,2/29/2020,79.66
Northwest Territories,,,driving,3/1/2020,71.87
Northwest Territories,,,driving,3/2/2020,73.94
Northwest Territories,,,driving,3/3/2020,77.2
Northwest Territories,,,driving,3/4/2020,81.54
Northwest Territories,,,driving,3/5/2020,78.38
Northwest Territories,,,driving,3/6/2020,78.08
Northwest Territories,,,driving,3/7/2020,88.25
Northwest Territories,,,driving,3/8/2020,64.36
Northwest Territories,,,driving,3/9/2020,72.66
Northwest Territories,,,driving,3/10/2020,59.92
Northwest Territories,,,driving,3/11/2020,72.26
Northwest Territories,,,driving,3/12/2020,64.46
Northwest Territories,,,driving,3/13/2020,66.44
Northwest Territories,,,driving,3/14/2020,68.21
Northwest Territories,,,driving,3/15/2020,52.22
Northwest Territories,,,driving,3/16/2020,61.9
Northwest Territories,,,driving,3/17/2020,50.74
Northwest Territories,,,driving,3/18/2020,48.96
Northwest Territories,,,driving,3/19/2020,48.27
Northwest Territories,,,driving,3/20/2020,49.75
Northwest Territories,,,driving,3/21/2020,45.71
Northwest Territories,,,driving,3/22/2020,41.86
Northwest Territories,,,driving,3/23/2020,40.28
Northwest Territories,,,driving,3/24/2020,36.13
Northwest Territories,,,driving,3/25/2020,33.07
Northwest Territories,,,driving,3/26/2020,36.53
Northwest Territories,,,driving,3/27/2020,40.28
Northwest Territories,,,driving,3/28/2020,44.13
Northwest Territories,,,driving,3/29/2020,37.91
Northwest Territories,,,driving,3/30/2020,36.43
Northwest Territories,,,driving,3/31/2020,37.91
Northwest Territories,,,driving,4/1/2020,38.6
Northwest Territories,,,driving,4/2/2020,36.13
Northwest Territories,,,driving,4/3/2020,44.72
Northwest Territories,,,driving,4/4/2020,35.24
Northwest Territories,,,driving,4/5/2020,35.83
Northwest Territories,,,driving,4/6/2020,36.23
Northwest Territories,,,driving,4/7/2020,41.56
Northwest Territories,,,driving,4/8/2020,31.69
Northwest Territories,,,driving,4/9/2020,50.74
Northwest Territories,,,driving,4/10/2020,45.71
Northwest Territories,,,driving,4/11/2020,43.14
Northwest Territories,,,driving,4/12/2020,30.9
Northwest Territories,,,driving,4/13/2020,41.26
Northwest Territories,,,driving,4/14/2020,50.25
Northwest Territories,,,driving,4/15/2020,41.46
Northwest Territories,,,driving,4/16/2020,53.7
Northwest Territories,,,driving,4/17/2020,39.68
Northwest Territories,,,driving,4/18/2020,50.44
Northwest Territories,,,driving,4/19/2020,38.8
Northwest Territories,,,driving,4/20/2020,42.35
Northwest Territories,,,driving,4/21/2020,36.82
Northwest Territories,,,driving,4/22/2020,55.18
Northwest Territories,,,driving,4/23/2020,51.43
Northwest Territories,,,driving,4/24/2020,51.43
Northwest Territories,,,driving,4/25/2020,48.67
Northwest Territories,,,driving,4/26/2020,40.57
Northwest Territories,,,driving,4/27/2020,42.65
Northwest Territories,,,driving,4/28/2020,59.13
Northwest Territories,,,driving,4/29/2020,55.48
Northwest Territories,,,driving,4/30/2020,50.25
Northwest Territories,,,driving,5/1/2020,56.37
Northwest Territories,,,driving,5/2/2020,50.35
Northwest Territories,,,driving,5/3/2020,55.08
Northwest Territories,,,driving,5/4/2020,57.95
Northwest Territories,,,driving,5/5/2020,54
Northwest Territories,,,driving,5/6/2020,51.63
Northwest Territories,,,driving,5/7/2020,57.95
Northwest Territories,,,driving,5/8/2020,68.9
Northwest Territories,,,driving,5/9/2020,78.08
Northwest Territories,,,driving,5/10/2020,66.04
Northwest Territories,,,driving,5/11/2020,
Northwest Territories,,,driving,5/12/2020,
Northwest Territories,,,driving,5/13/2020,59.33
Northwest Territories,,,driving,5/14/2020,62.29
Northwest Territories,,,driving,5/15/2020,70.29
Northwest Territories,,,driving,5/16/2020,68.71
Northwest Territories,,,driving,5/17/2020,63.77
Northwest Territories,,,driving,5/18/2020,53.21
Northwest Territories,,,driving,5/19/2020,79.27
Northwest Territories,,,driving,5/20/2020,72.75
Northwest Territories,,,driving,5/21/2020,79.27
Northwest Territories,,,driving,5/22/2020,93.78
Northwest Territories,,,driving,5/23/2020,73.54
Northwest Territories,,,driving,5/24/2020,74.93
Northwest Territories,,,driving,5/25/2020,83.81
Northwest Territories,,,driving,5/26/2020,63.28
Northwest Territories,,,driving,5/27/2020,64.46
Northwest Territories,,,driving,5/28/2020,74.23
Northwest Territories,,,driving,5/29/2020,107.8
Northwest Territories,,,driving,5/30/2020,73.15
Northwest Territories,,,driving,5/31/2020,70.98
Northwest Territories,,,driving,6/1/2020,65.55
Northwest Territories,,,driving,6/2/2020,72.95
Northwest Territories,,,driving,6/3/2020,66.44
Northwest Territories,,,driving,6/4/2020,58.34
Northwest Territories,,,driving,6/5/2020,76.9
Northwest Territories,,,driving,6/6/2020,76.41
Northwest Territories,,,driving,6/7/2020,73.84
Northwest Territories,,,driving,6/8/2020,64.26
Northwest Territories,,,driving,6/9/2020,75.02
Northwest Territories,,,driving,6/10/2020,70.98
Northwest Territories,,,driving,6/11/2020,77.99
Northwest Territories,,,driving,6/12/2020,92.1
Northwest Territories,,,driving,6/13/2020,92.2
Northwest Territories,,,driving,6/14/2020,84.11
Northwest Territories,,,driving,6/15/2020,78.48
Northwest Territories,,,driving,6/16/2020,74.83
Northwest Territories,,,driving,6/17/2020,74.53
Northwest Territories,,,driving,6/18/2020,92.79
Northwest Territories,,,driving,6/19/2020,101.48
Northwest Territories,,,driving,6/20/2020,85.69
Northwest Territories,,,driving,6/21/2020,81.93
Northwest Territories,,,driving,6/22/2020,77
Northwest Territories,,,driving,6/23/2020,81.44
Northwest Territories,,,driving,6/24/2020,82.23
Northwest Territories,,,driving,6/25/2020,94.97
Northwest Territories,,,driving,6/26/2020,98.03
Northwest Territories,,,driving,6/27/2020,93.09
Northwest Territories,,,driving,6/28/2020,86.38
Northwest Territories,,,driving,6/29/2020,98.03
Northwest Territories,,,driving,6/30/2020,105.92
Northwest Territories,,,driving,7/1/2020,74.43
Northwest Territories,,,driving,7/2/2020,79.76
Northwest Territories,,,driving,7/3/2020,91.61
Northwest Territories,,,driving,7/4/2020,88.25
Northwest Territories,,,driving,7/5/2020,78.78
Northwest Territories,,,driving,7/6/2020,95.76
Northwest Territories,,,driving,7/7/2020,96.35
Northwest Territories,,,driving,7/8/2020,103.36
Northwest Territories,,,driving,7/9/2020,92.79
Northwest Territories,,,driving,7/10/2020,104.74
Northwest Territories,,,driving,7/11/2020,96.74
Northwest Territories,,,driving,7/12/2020,95.85
Northwest Territories,,,driving,7/13/2020,80.06
Northwest Territories,,,driving,7/14/2020,88.35
Northwest Territories,,,driving,7/15/2020,76.01
Northwest Territories,,,driving,7/16/2020,71.27
Northwest Territories,,,driving,7/17/2020,82.82
Northwest Territories,,,driving,7/18/2020,90.92
Northwest Territories,,,driving,7/19/2020,76.21
Northwest Territories,,,driving,7/20/2020,84.5
Northwest Territories,,,driving,7/21/2020,69.1
Northwest Territories,,,driving,7/22/2020,75.81
Northwest Territories,,,driving,7/23/2020,78.97
Northwest Territories,,,driving,7/24/2020,80.26
Northwest Territories,,,driving,7/25/2020,78.58
Northwest Territories,,,driving,7/26/2020,82.53
Northwest Territories,,,driving,7/27/2020,80.75
Northwest Territories,,,driving,7/28/2020,84.11
Northwest Territories,,,driving,7/29/2020,87.76
Northwest Territories,,,driving,7/30/2020,98.03
Northwest Territories,,,driving,7/31/2020,92.2
Northwest Territories,,,driving,8/1/2020,91.61
Northwest Territories,,,driving,8/2/2020,74.53
Northwest Territories,,,driving,8/3/2020,72.66
Northwest Territories,,,driving,8/4/2020,83.22
Northwest Territories,,,driving,8/5/2020,72.46
Northwest Territories,,,driving,8/6/2020,91.91
Northwest Territories,,,driving,8/7/2020,104.34
Northwest Territories,,,driving,8/8/2020,83.71
Northwest Territories,,,driving,8/9/2020,77.89
Northwest Territories,,,driving,8/10/2020,87.66
Northwest Territories,,,driving,8/11/2020,90.92
Northwest Territories,,,driving,8/12/2020,84.7
Northwest Territories,,,driving,8/13/2020,99.41
Northwest Territories,,,driving,8/14/2020,114.71
Northwest Territories,,,driving,8/15/2020,87.56
Northwest Territories,,,driving,8/16/2020,85.78
Northwest Territories,,,driving,8/17/2020,107.8
Northwest Territories,,,driving,8/18/2020,87.66
Northwest Territories,,,driving,8/19/2020,91.41
Northwest Territories,,,driving,8/20/2020,102.96
Northwest Territories,,,driving,8/21/2020,88.94
Northwest Territories,,,driving,8/22/2020,91.41
Northwest Territories,,,driving,8/23/2020,94.67
Northwest Territories,,,driving,8/24/2020,78.78
Northwest Territories,,,driving,8/25/2020,83.61
Northwest Territories,,,driving,8/26/2020,86.08
Northwest Territories,,,driving,8/27/2020,80.36
Northwest Territories,,,driving,8/28/2020,95.16
Northwest Territories,,,driving,8/29/2020,88.55
Northwest Territories,,,driving,8/30/2020,75.32
Northwest Territories,,,driving,8/31/2020,71.27
Northwest Territories,,,driving,9/1/2020,73.25
Northwest Territories,,,driving,9/2/2020,89.04
Northwest Territories,,,driving,9/3/2020,79.86
Northwest Territories,,,driving,9/4/2020,89.73
Northwest Territories,,,driving,9/5/2020,79.37
Northwest Territories,,,driving,9/6/2020,75.81
Northwest Territories,,,driving,9/7/2020,70.98
Northwest Territories,,,driving,9/8/2020,75.91
Northwest Territories,,,driving,9/9/2020,81.44
Northwest Territories,,,driving,9/10/2020,75.22
Northwest Territories,,,driving,9/11/2020,88.85
Northwest Territories,,,driving,9/12/2020,94.27
Northwest Territories,,,driving,9/13/2020,77.99
Northwest Territories,,,driving,9/14/2020,65.15
Northwest Territories,,,driving,9/15/2020,77
Northwest Territories,,,driving,9/16/2020,83.42
Northwest Territories,,,driving,9/17/2020,81.05
Northwest Territories,,,driving,9/18/2020,101.28
Northwest Territories,,,driving,9/19/2020,110.86
Northwest Territories,,,driving,9/20/2020,78.97
Northwest Territories,,,driving,9/21/2020,75.62
Northwest Territories,,,driving,9/22/2020,79.27
Northwest Territories,,,driving,9/23/2020,65.94
Northwest Territories,,,driving,9/24/2020,84.21
Northwest Territories,,,driving,9/25/2020,88.35
Northwest Territories,,,driving,9/26/2020,79.57
Northwest Territories,,,driving,9/27/2020,71.87
Northwest Territories,,,driving,9/28/2020,63.67
Northwest Territories,,,driving,9/29/2020,68.9
Northwest Territories,,,driving,9/30/2020,69.3
Northwest Territories,,,driving,10/1/2020,74.23
Northwest Territories,,,driving,10/2/2020,87.66
Northwest Territories,,,driving,10/3/2020,83.42
Northwest Territories,,,driving,10/4/2020,54.1
Northwest Territories,,,driving,10/5/2020,65.55
Northwest Territories,,,driving,10/6/2020,70.78
